country,date,exchange,buying_cash,selling_cash,sending_money,getting_money,buying_TC,selling_check
SWEDEN,2016.04.19,139.94,143.43,136.45,141.33,138.55,N/A,138.50
SWEDEN,2016.04.18,141.37,144.90,137.84,142.78,139.96,N/A,139.91
SWEDEN,2016.04.15,140.81,144.33,137.29,142.21,139.41,N/A,139.36
SWEDEN,2016.04.14,141.82,145.36,138.28,143.23,140.41,N/A,140.36
SWEDEN,2016.04.12,142.14,145.69,138.59,143.56,140.72,N/A,140.67
SWEDEN,2016.04.11,140.78,144.29,137.27,142.18,139.38,N/A,139.33
SWEDEN,2016.04.08,141.42,144.95,137.89,142.83,140.01,N/A,139.96
SWEDEN,2016.04.07,141.42,144.95,137.89,142.83,140.01,N/A,139.96
SWEDEN,2016.04.06,142.25,145.80,138.70,143.67,140.83,N/A,140.78
SWEDEN,2016.04.05,142.32,145.87,138.77,143.74,140.90,N/A,140.85
SWEDEN,2016.04.04,141.41,144.94,137.88,142.82,140.00,N/A,139.95
SWEDEN,2016.04.01,142.10,145.65,138.55,143.52,140.68,N/A,140.63
SWEDEN,2016.03.31,140.29,143.79,136.79,141.69,138.89,N/A,138.84
SWEDEN,2016.03.30,140.59,144.10,137.08,141.99,139.19,N/A,139.14
SWEDEN,2016.03.29,140.78,144.29,137.27,142.18,139.38,N/A,139.33
SWEDEN,2016.03.28,140.51,144.02,137.00,141.91,139.11,N/A,139.06
SWEDEN,2016.03.25,140.91,144.43,137.39,142.31,139.51,N/A,139.46
SWEDEN,2016.03.24,140.93,144.45,137.41,142.33,139.53,N/A,139.48
SWEDEN,2016.03.23,140.76,144.27,137.25,142.16,139.36,N/A,139.31
SWEDEN,2016.03.22,140.23,143.73,136.73,141.63,138.83,N/A,138.78
SWEDEN,2016.03.21,140.83,144.35,137.31,142.23,139.43,N/A,139.38
SWEDEN,2016.03.18,141.38,144.91,137.85,142.79,139.97,N/A,139.92
SWEDEN,2016.03.17,143.28,146.86,139.70,144.71,141.85,N/A,141.79
SWEDEN,2016.03.16,143.27,146.85,139.69,144.70,141.84,N/A,141.78
SWEDEN,2016.03.15,142.74,146.30,139.18,144.16,141.32,N/A,141.27
SWEDEN,2016.03.14,142.00,145.55,138.45,143.42,140.58,N/A,140.52
SWEDEN,2016.03.11,142.45,146.01,138.89,143.87,141.03,N/A,140.98
SWEDEN,2016.03.10,141.86,145.40,138.32,143.27,140.45,N/A,140.39
SWEDEN,2016.03.09,143.22,146.80,139.64,144.65,141.79,N/A,141.74
SWEDEN,2016.03.08,142.76,146.32,139.20,144.18,141.34,N/A,141.29
SWEDEN,2016.03.07,141.46,144.99,137.93,142.87,140.05,N/A,140.00
SWEDEN,2016.03.04,141.34,144.87,137.81,142.75,139.93,N/A,139.88
SWEDEN,2016.03.03,141.16,144.68,137.64,142.57,139.75,N/A,139.70
SWEDEN,2016.03.02,142.54,146.10,138.98,143.96,141.12,N/A,141.07
SWEDEN,2016.02.29,144.85,148.47,141.23,146.29,143.41,N/A,143.35
SWEDEN,2016.02.26,145.43,149.06,141.80,146.88,143.98,N/A,143.93
SWEDEN,2016.02.25,146.29,149.94,142.64,147.75,144.83,N/A,144.77
SWEDEN,2016.02.24,145.25,148.88,141.62,146.70,143.80,N/A,143.75
SWEDEN,2016.02.23,145.40,149.03,141.77,146.85,143.95,N/A,143.90
SWEDEN,2016.02.22,145.58,149.21,141.95,147.03,144.13,N/A,144.08
SWEDEN,2016.02.19,146.04,149.69,142.39,147.50,144.58,N/A,144.53
SWEDEN,2016.02.18,145.09,148.71,141.47,146.54,143.64,N/A,143.59
SWEDEN,2016.02.17,144.87,148.49,141.25,146.31,143.43,N/A,143.37
SWEDEN,2016.02.16,143.38,146.96,139.80,144.81,141.95,N/A,141.90
SWEDEN,2016.02.15,142.77,146.33,139.21,144.19,141.35,N/A,141.29
SWEDEN,2016.02.12,143.79,147.38,140.20,145.22,142.36,N/A,142.30
SWEDEN,2016.02.11,142.25,145.80,138.70,143.67,140.83,N/A,140.77
SWEDEN,2016.02.05,142.38,145.93,138.83,143.80,140.96,N/A,140.90
SWEDEN,2016.02.04,142.33,145.88,138.78,143.75,140.91,N/A,140.85
SWEDEN,2016.02.03,142.29,145.84,138.74,143.71,140.87,N/A,140.81
SWEDEN,2016.02.02,141.45,144.98,137.92,142.86,140.04,N/A,139.98
SWEDEN,2016.02.01,140.43,143.94,136.92,141.83,139.03,N/A,138.97
SWEDEN,2016.01.29,141.36,144.89,137.83,142.77,139.95,N/A,139.89
SWEDEN,2016.01.28,141.55,145.08,138.02,142.96,140.14,N/A,140.08
SWEDEN,2016.01.27,140.96,144.48,137.44,142.36,139.56,N/A,139.50
SWEDEN,2016.01.26,140.80,144.32,137.28,142.20,139.40,N/A,139.34
SWEDEN,2016.01.25,139.79,143.28,136.30,141.18,138.40,N/A,138.34
SWEDEN,2016.01.22,140.10,143.60,136.60,141.50,138.70,N/A,138.64
SWEDEN,2016.01.21,141.52,145.05,137.99,142.93,140.11,N/A,140.05
SWEDEN,2016.01.20,142.51,146.07,138.95,143.93,141.09,N/A,141.03
SWEDEN,2016.01.19,141.00,144.52,137.48,142.41,139.59,N/A,139.53
SWEDEN,2016.01.18,141.21,144.74,137.68,142.62,139.80,N/A,139.74
SWEDEN,2016.01.15,142.12,145.67,138.57,143.54,140.70,N/A,140.64
SWEDEN,2016.01.14,142.74,146.30,139.18,144.16,141.32,N/A,141.26
SWEDEN,2016.01.13,141.06,144.58,137.54,142.47,139.65,N/A,139.59
SWEDEN,2016.01.12,142.17,145.72,138.62,143.59,140.75,N/A,140.69
SWEDEN,2016.01.11,141.70,145.24,138.16,143.11,140.29,N/A,140.23
SWEDEN,2016.01.08,141.03,144.55,137.51,142.44,139.62,N/A,139.56
SWEDEN,2016.01.07,139.78,143.27,136.29,141.17,138.39,N/A,138.33
SWEDEN,2016.01.06,139.60,143.09,136.11,140.99,138.21,N/A,138.15
SWEDEN,2016.01.05,139.45,142.93,135.97,140.84,138.06,N/A,138.00
SWEDEN,2016.01.04,141.36,144.89,137.83,142.77,139.95,N/A,139.89
SWEDEN,2015.12.31,140.17,143.67,136.67,141.57,138.77,N/A,138.71
SWEDEN,2015.12.30,140.45,143.96,136.94,141.85,139.05,N/A,138.99
SWEDEN,2015.12.29,140.10,143.60,136.60,141.50,138.70,N/A,138.65
SWEDEN,2015.12.28,138.99,142.46,135.52,140.37,137.61,N/A,137.57
SWEDEN,2015.12.24,139.22,142.70,135.74,140.61,137.83,N/A,137.78
SWEDEN,2015.12.23,139.22,142.70,135.74,140.61,137.83,N/A,137.79
SWEDEN,2015.12.22,138.10,141.55,134.65,139.48,136.72,N/A,136.68
SWEDEN,2015.12.21,137.57,141.00,134.14,138.94,136.20,N/A,136.16
SWEDEN,2015.12.18,138.42,141.88,134.96,139.80,137.04,N/A,136.99
SWEDEN,2015.12.17,138.11,141.56,134.66,139.49,136.73,N/A,136.68
SWEDEN,2015.12.16,138.72,142.18,135.26,140.10,137.34,N/A,137.29
SWEDEN,2015.12.15,140.30,143.80,136.80,141.70,138.90,N/A,138.85
SWEDEN,2015.12.14,139.17,142.64,135.70,140.56,137.78,N/A,137.72
SWEDEN,2015.12.11,138.85,142.32,135.38,140.23,137.47,N/A,137.42
SWEDEN,2015.12.10,139.74,143.23,136.25,141.13,138.35,N/A,138.30
SWEDEN,2015.12.09,139.37,142.85,135.89,140.76,137.98,N/A,137.93
SWEDEN,2015.12.08,138.11,141.56,134.66,139.49,136.73,N/A,136.68
SWEDEN,2015.12.07,137.36,140.79,133.93,138.73,135.99,N/A,135.94
SWEDEN,2015.12.04,136.30,139.70,132.90,137.66,134.94,N/A,134.90
SWEDEN,2015.12.03,133.92,137.26,130.58,135.25,132.59,N/A,132.54
SWEDEN,2015.12.02,133.87,137.21,130.53,135.20,132.54,N/A,132.49
SWEDEN,2015.12.01,133.40,136.73,130.07,134.73,132.07,N/A,132.02
SWEDEN,2015.11.30,132.68,135.99,129.37,134.00,131.36,N/A,131.30
SWEDEN,2015.11.27,132.54,135.85,129.23,133.86,131.22,N/A,131.16
SWEDEN,2015.11.26,131.67,134.96,128.38,132.98,130.36,N/A,130.30
SWEDEN,2015.11.25,131.19,134.46,127.92,132.50,129.88,N/A,129.82
SWEDEN,2015.11.24,132.50,135.81,129.19,133.82,131.18,N/A,131.12
SWEDEN,2015.11.23,133.08,136.40,129.76,134.41,131.75,N/A,131.69
SWEDEN,2015.11.20,132.85,136.17,129.53,134.17,131.53,N/A,131.47
SWEDEN,2015.11.19,133.84,137.18,130.50,135.17,132.51,N/A,132.45
SWEDEN,2015.11.18,134.40,137.76,131.04,135.74,133.06,N/A,133.00
SWEDEN,2015.11.17,134.25,137.60,130.90,135.59,132.91,N/A,132.85
SWEDEN,2015.11.16,134.84,138.21,131.47,136.18,133.50,N/A,133.44
SWEDEN,2015.11.13,134.61,137.97,131.25,135.95,133.27,N/A,133.21
SWEDEN,2015.11.12,133.43,136.76,130.10,134.76,132.10,N/A,132.04
SWEDEN,2015.11.11,133.29,136.62,129.96,134.62,131.96,N/A,131.90
SWEDEN,2015.11.10,133.29,136.62,129.96,134.62,131.96,N/A,131.90
SWEDEN,2015.11.09,133.26,136.59,129.93,134.59,131.93,N/A,131.87
SWEDEN,2015.11.06,132.21,135.51,128.91,133.53,130.89,N/A,130.84
SWEDEN,2015.11.05,132.13,135.43,128.83,133.45,130.81,N/A,130.76
SWEDEN,2015.11.04,132.23,135.53,128.93,133.55,130.91,N/A,130.86
SWEDEN,2015.11.03,132.85,136.17,129.53,134.17,131.53,N/A,131.48
SWEDEN,2015.11.02,133.99,137.33,130.65,135.32,132.66,N/A,132.60
SWEDEN,2015.10.30,133.78,137.12,130.44,135.11,132.45,N/A,132.40
SWEDEN,2015.10.29,134.39,137.74,131.04,135.73,133.05,N/A,132.99
SWEDEN,2015.10.28,133.05,136.37,129.73,134.38,131.72,N/A,131.67
SWEDEN,2015.10.27,133.17,136.49,129.85,134.50,131.84,N/A,131.79
SWEDEN,2015.10.26,133.47,136.80,130.14,134.80,132.14,N/A,132.08
SWEDEN,2015.10.23,133.52,136.85,130.19,134.85,132.19,N/A,132.13
SWEDEN,2015.10.22,136.78,140.19,133.37,138.14,135.42,N/A,135.36
SWEDEN,2015.10.21,137.02,140.44,133.60,138.39,135.65,N/A,135.59
SWEDEN,2015.10.20,136.76,140.17,133.35,138.12,135.40,N/A,135.34
SWEDEN,2015.10.19,136.25,139.65,132.85,137.61,134.89,N/A,134.83
SWEDEN,2015.10.16,137.57,141.00,134.14,138.94,136.20,N/A,136.14
SWEDEN,2015.10.15,138.88,142.35,135.41,140.26,137.50,N/A,137.44
SWEDEN,2015.10.14,140.98,144.50,137.46,142.38,139.58,N/A,139.52
SWEDEN,2015.10.13,141.62,145.16,138.08,143.03,140.21,N/A,140.15
SWEDEN,2015.10.12,139.84,143.33,136.35,141.23,138.45,N/A,138.39
SWEDEN,2015.10.08,141.09,144.61,137.57,142.50,139.68,N/A,139.62
SWEDEN,2015.10.07,140.19,143.69,136.69,141.59,138.79,N/A,138.73
SWEDEN,2015.10.06,140.25,143.75,136.75,141.65,138.85,N/A,138.79
SWEDEN,2015.10.05,140.52,144.03,137.01,141.92,139.12,N/A,139.06
SWEDEN,2015.10.02,140.98,144.50,137.46,142.38,139.58,N/A,139.52
SWEDEN,2015.10.01,140.35,143.85,136.85,141.75,138.95,N/A,138.89
SWEDEN,2015.09.30,141.23,144.76,137.70,142.64,139.82,N/A,139.75
SWEDEN,2015.09.25,141.68,145.22,138.14,143.09,140.27,N/A,140.20
SWEDEN,2015.09.24,141.83,145.37,138.29,143.24,140.42,N/A,140.36
SWEDEN,2015.09.23,141.21,144.74,137.68,142.62,139.80,N/A,139.74
SWEDEN,2015.09.22,141.57,145.10,138.04,142.98,140.16,N/A,140.09
SWEDEN,2015.09.21,142.41,145.97,138.85,143.83,140.99,N/A,140.93
SWEDEN,2015.09.18,142.12,145.67,138.57,143.54,140.70,N/A,140.63
SWEDEN,2015.09.17,141.53,145.06,138.00,142.94,140.12,N/A,140.06
SWEDEN,2015.09.16,141.81,145.35,138.27,143.22,140.40,N/A,140.33
SWEDEN,2015.09.15,143.35,146.93,139.77,144.78,141.92,N/A,141.86
SWEDEN,2015.09.14,143.44,147.02,139.86,144.87,142.01,N/A,141.94
SWEDEN,2015.09.11,142.56,146.12,139.00,143.98,141.14,N/A,141.08
SWEDEN,2015.09.10,141.21,144.74,137.68,142.62,139.80,N/A,139.74
SWEDEN,2015.09.09,141.84,145.38,138.30,143.25,140.43,N/A,140.37
SWEDEN,2015.09.08,141.96,145.50,138.42,143.37,140.55,N/A,140.49
SWEDEN,2015.09.07,142.85,146.42,139.28,144.27,141.43,N/A,141.37
SWEDEN,2015.09.04,141.43,144.96,137.90,142.84,140.02,N/A,139.96
SWEDEN,2015.09.03,142.50,146.06,138.94,143.92,141.08,N/A,141.02
SWEDEN,2015.09.02,140.41,143.92,136.90,141.81,139.01,N/A,138.95
SWEDEN,2015.09.01,139.09,142.56,135.62,140.48,137.70,N/A,137.64
SWEDEN,2015.08.31,139.69,143.18,136.20,141.08,138.30,N/A,138.24
SWEDEN,2015.08.28,139.51,142.99,136.03,140.90,138.12,N/A,138.06
SWEDEN,2015.08.27,139.20,142.68,135.72,140.59,137.81,N/A,137.75
SWEDEN,2015.08.26,141.52,145.05,137.99,142.93,140.11,N/A,140.05
SWEDEN,2015.08.25,142.87,146.44,139.30,144.29,141.45,N/A,141.38
SWEDEN,2015.08.24,145.00,148.62,141.38,146.45,143.55,N/A,143.48
SWEDEN,2015.08.21,141.18,144.70,137.66,142.59,139.77,N/A,139.70
SWEDEN,2015.08.20,139.85,143.34,136.36,141.24,138.46,N/A,138.39
SWEDEN,2015.08.19,138.51,141.97,135.05,139.89,137.13,N/A,137.06
SWEDEN,2015.08.18,138.84,142.31,135.37,140.22,137.46,N/A,137.39
SWEDEN,2015.08.17,138.99,142.46,135.52,140.37,137.61,N/A,137.54
SWEDEN,2015.08.13,137.73,141.17,134.29,139.10,136.36,N/A,136.29
SWEDEN,2015.08.12,137.57,141.00,134.14,138.94,136.20,N/A,136.13
SWEDEN,2015.08.11,135.16,138.53,131.79,136.51,133.81,N/A,133.74
SWEDEN,2015.08.10,132.75,136.06,129.44,134.07,131.43,N/A,131.37
SWEDEN,2015.08.07,133.18,136.50,129.86,134.51,131.85,N/A,131.78
SWEDEN,2015.08.06,133.92,137.26,130.58,135.25,132.59,N/A,132.52
SWEDEN,2015.08.05,134.05,137.40,130.70,135.39,132.71,N/A,132.64
SWEDEN,2015.08.04,134.78,138.14,131.42,136.12,133.44,N/A,133.37
SWEDEN,2015.08.03,135.29,138.67,131.91,136.64,133.94,N/A,133.87
SWEDEN,2015.07.31,136.01,139.41,132.61,137.37,134.65,N/A,134.58
SWEDEN,2015.07.30,135.73,139.12,132.34,137.08,134.38,N/A,134.31
SWEDEN,2015.07.29,135.33,138.71,131.95,136.68,133.98,N/A,133.91
SWEDEN,2015.07.28,136.67,140.08,133.26,138.03,135.31,N/A,135.24
SWEDEN,2015.07.27,136.86,140.28,133.44,138.22,135.50,N/A,135.43
SWEDEN,2015.07.24,136.27,139.67,132.87,137.63,134.91,N/A,134.84
SWEDEN,2015.07.23,135.49,138.87,132.11,136.84,134.14,N/A,134.07
SWEDEN,2015.07.22,134.49,137.85,131.13,135.83,133.15,N/A,133.09
SWEDEN,2015.07.21,133.69,137.03,130.35,135.02,132.36,N/A,132.29
SWEDEN,2015.07.20,133.63,136.97,130.29,134.96,132.30,N/A,132.24
SWEDEN,2015.07.17,133.88,137.22,130.54,135.21,132.55,N/A,132.49
SWEDEN,2015.07.16,134.71,138.07,131.35,136.05,133.37,N/A,133.31
SWEDEN,2015.07.15,134.24,137.59,130.89,135.58,132.90,N/A,132.84
SWEDEN,2015.07.14,134.04,137.39,130.69,135.38,132.70,N/A,132.64
SWEDEN,2015.07.13,133.79,137.13,130.45,135.12,132.46,N/A,132.40
SWEDEN,2015.07.10,133.70,137.04,130.36,135.03,132.37,N/A,132.31
SWEDEN,2015.07.09,133.52,136.85,130.19,134.85,132.19,N/A,132.13
SWEDEN,2015.07.08,133.66,137.00,130.32,134.99,132.33,N/A,132.27
SWEDEN,2015.07.07,133.00,136.32,129.68,134.33,131.67,N/A,131.61
SWEDEN,2015.07.06,132.81,136.13,129.49,134.13,131.49,N/A,131.43
SWEDEN,2015.07.03,133.25,136.58,129.92,134.58,131.92,N/A,131.86
SWEDEN,2015.07.02,133.60,136.94,130.26,134.93,132.27,N/A,132.21
SWEDEN,2015.07.01,135.03,138.40,131.66,136.38,133.68,N/A,133.62
SWEDEN,2015.06.30,135.08,138.45,131.71,136.43,133.73,N/A,133.67
SWEDEN,2015.06.29,135.15,138.52,131.78,136.50,133.80,N/A,133.74
SWEDEN,2015.06.26,135.69,139.08,132.30,137.04,134.34,N/A,134.28
SWEDEN,2015.06.25,135.07,138.44,131.70,136.42,133.72,N/A,133.66
SWEDEN,2015.06.24,135.04,138.41,131.67,136.39,133.69,N/A,133.63
SWEDEN,2015.06.23,134.89,138.26,131.52,136.23,133.55,N/A,133.49
SWEDEN,2015.06.22,135.28,138.66,131.90,136.63,133.93,N/A,133.87
SWEDEN,2015.06.19,135.92,139.31,132.53,137.27,134.57,N/A,134.51
SWEDEN,2015.06.18,136.82,140.24,133.40,138.18,135.46,N/A,135.40
SWEDEN,2015.06.17,136.67,140.08,133.26,138.03,135.31,N/A,135.25
SWEDEN,2015.06.16,136.77,140.18,133.36,138.13,135.41,N/A,135.35
SWEDEN,2015.06.15,136.52,139.93,133.11,137.88,135.16,N/A,135.10
SWEDEN,2015.06.12,135.04,138.41,131.67,136.39,133.69,N/A,133.63
SWEDEN,2015.06.11,135.11,138.48,131.74,136.46,133.76,N/A,133.70
SWEDEN,2015.06.10,134.32,137.67,130.97,135.66,132.98,N/A,132.92
SWEDEN,2015.06.09,135.05,138.42,131.68,136.40,133.70,N/A,133.64
SWEDEN,2015.06.08,133.60,136.94,130.26,134.93,132.27,N/A,132.21
SWEDEN,2015.06.05,133.75,137.09,130.41,135.08,132.42,N/A,132.36
SWEDEN,2015.06.04,134.44,137.80,131.08,135.78,133.10,N/A,133.04
SWEDEN,2015.06.03,131.37,134.65,128.09,132.68,130.06,N/A,130.00
SWEDEN,2015.06.02,130.30,133.55,127.05,131.60,129.00,N/A,128.94
SWEDEN,2015.06.01,129.66,132.90,126.42,130.95,128.37,N/A,128.31
SWEDEN,2015.05.29,130.75,134.01,127.49,132.05,129.45,N/A,129.39
SWEDEN,2015.05.28,130.80,134.07,127.53,132.10,129.50,N/A,129.44
SWEDEN,2015.05.27,130.33,133.58,127.08,131.63,129.03,N/A,128.97
SWEDEN,2015.05.26,131.01,134.28,127.74,132.32,129.70,N/A,129.64
SWEDEN,2015.05.22,131.82,135.11,128.53,133.13,130.51,N/A,130.45
SWEDEN,2015.05.21,131.53,134.81,128.25,132.84,130.22,N/A,130.16
SWEDEN,2015.05.20,130.80,134.07,127.53,132.10,129.50,N/A,129.44
SWEDEN,2015.05.19,131.01,134.28,127.74,132.32,129.70,N/A,129.64
SWEDEN,2015.05.18,131.94,135.23,128.65,133.25,130.63,N/A,130.57
SWEDEN,2015.05.15,131.34,134.62,128.06,132.65,130.03,N/A,129.97
SWEDEN,2015.05.14,132.70,136.01,129.39,134.02,131.38,N/A,131.32
SWEDEN,2015.05.13,132.47,135.78,129.16,133.79,131.15,N/A,131.09
SWEDEN,2015.05.12,132.36,135.66,129.06,133.68,131.04,N/A,130.98
SWEDEN,2015.05.11,131.92,135.21,128.63,133.23,130.61,N/A,130.55
SWEDEN,2015.05.08,131.77,135.06,128.48,133.08,130.46,N/A,130.40
SWEDEN,2015.05.07,133.46,136.79,130.13,134.79,132.13,N/A,132.07
SWEDEN,2015.05.06,130.43,133.69,127.17,131.73,129.13,N/A,129.07
SWEDEN,2015.05.04,128.97,132.19,125.75,130.25,127.69,N/A,127.63
SWEDEN,2015.04.30,129.99,133.23,126.75,131.28,128.70,N/A,128.64
SWEDEN,2015.04.29,127.01,130.18,123.84,128.28,125.74,N/A,125.68
SWEDEN,2015.04.28,124.43,127.54,121.32,125.67,123.19,N/A,123.13
SWEDEN,2015.04.27,124.65,127.76,121.54,125.89,123.41,N/A,123.35
SWEDEN,2015.04.24,125.22,128.35,122.09,126.47,123.97,N/A,123.91
SWEDEN,2015.04.23,124.12,127.22,121.02,125.36,122.88,N/A,122.82
SWEDEN,2015.04.22,125.02,128.14,121.90,126.27,123.77,N/A,123.71
SWEDEN,2015.04.21,124.41,127.52,121.30,125.65,123.17,N/A,123.11
SWEDEN,2015.04.20,124.94,128.06,121.82,126.18,123.70,N/A,123.64
SWEDEN,2015.04.17,126.19,129.34,123.04,127.45,124.93,N/A,124.87
SWEDEN,2015.04.16,125.01,128.13,121.89,126.26,123.76,N/A,123.70
SWEDEN,2015.04.15,124.38,127.48,121.28,125.62,123.14,N/A,123.08
SWEDEN,2015.04.14,123.75,126.84,120.66,124.98,122.52,N/A,122.46
SWEDEN,2015.04.13,124.37,127.47,121.27,125.61,123.13,N/A,123.07
SWEDEN,2015.04.10,124.55,127.66,121.44,125.79,123.31,N/A,123.25
SWEDEN,2015.04.09,125.59,128.72,122.46,126.84,124.34,N/A,124.28
SWEDEN,2015.04.08,126.51,129.67,123.35,127.77,125.25,N/A,125.19
SWEDEN,2015.04.07,126.79,129.95,123.63,128.05,125.53,N/A,125.46
SWEDEN,2015.04.06,126.93,130.10,123.76,128.19,125.67,N/A,125.60
SWEDEN,2015.04.03,126.63,129.79,123.47,127.89,125.37,N/A,125.30
SWEDEN,2015.04.02,127.06,130.23,123.89,128.33,125.79,N/A,125.72
SWEDEN,2015.04.01,127.97,131.16,124.78,129.24,126.70,N/A,126.63
SWEDEN,2015.03.31,128.52,131.73,125.31,129.80,127.24,N/A,127.17
SWEDEN,2015.03.30,128.92,132.14,125.70,130.20,127.64,N/A,127.57
SWEDEN,2015.03.27,128.72,131.93,125.51,130.00,127.44,N/A,127.37
SWEDEN,2015.03.26,130.96,134.23,127.69,132.26,129.66,N/A,129.59
SWEDEN,2015.03.25,130.00,133.25,126.75,131.30,128.70,N/A,128.63
SWEDEN,2015.03.24,129.81,133.05,126.57,131.10,128.52,N/A,128.45
SWEDEN,2015.03.23,129.31,132.54,126.08,130.60,128.02,N/A,127.95
SWEDEN,2015.03.20,129.84,133.08,126.60,131.13,128.55,N/A,128.48
SWEDEN,2015.03.19,128.40,131.61,125.19,129.68,127.12,N/A,127.05
SWEDEN,2015.03.18,130.63,133.89,127.37,131.93,129.33,N/A,129.26
SWEDEN,2015.03.17,130.18,133.43,126.93,131.48,128.88,N/A,128.81
SWEDEN,2015.03.16,130.09,133.34,126.84,131.39,128.79,N/A,128.72
SWEDEN,2015.03.13,131.06,134.33,127.79,132.37,129.75,N/A,129.68
SWEDEN,2015.03.12,131.19,134.46,127.92,132.50,129.88,N/A,129.81
SWEDEN,2015.03.11,131.84,135.13,128.55,133.15,130.53,N/A,130.46
SWEDEN,2015.03.10,131.85,135.14,128.56,133.16,130.54,N/A,130.47
SWEDEN,2015.03.09,131.15,134.42,127.88,132.46,129.84,N/A,129.77
SWEDEN,2015.03.06,131.52,134.80,128.24,132.83,130.21,N/A,130.14
SWEDEN,2015.03.05,132.05,135.35,128.75,133.37,130.73,N/A,130.66
SWEDEN,2015.03.04,132.87,136.19,129.55,134.19,131.55,N/A,131.48
SWEDEN,2015.03.03,132.05,135.35,128.75,133.37,130.73,N/A,130.66
SWEDEN,2015.03.02,131.88,135.17,128.59,133.19,130.57,N/A,130.50
SWEDEN,2015.02.27,131.91,135.20,128.62,133.22,130.60,N/A,130.53
SWEDEN,2015.02.26,131.91,135.20,128.62,133.22,130.60,N/A,130.53
SWEDEN,2015.02.25,131.37,134.65,128.09,132.68,130.06,N/A,129.99
SWEDEN,2015.02.24,132.19,135.49,128.89,133.51,130.87,N/A,130.80
SWEDEN,2015.02.23,131.84,135.13,128.55,133.15,130.53,N/A,130.46
SWEDEN,2015.02.17,131.90,135.19,128.61,133.21,130.59,N/A,130.52
SWEDEN,2015.02.16,131.13,134.40,127.86,132.44,129.82,N/A,129.75
SWEDEN,2015.02.13,130.60,133.86,127.34,131.90,129.30,N/A,129.23
SWEDEN,2015.02.12,129.84,133.08,126.60,131.13,128.55,N/A,128.48
SWEDEN,2015.02.11,131.94,135.23,128.65,133.25,130.63,N/A,130.56
SWEDEN,2015.02.10,130.80,134.07,127.53,132.10,129.50,N/A,129.43
SWEDEN,2015.02.09,130.82,134.09,127.55,132.12,129.52,N/A,129.45
SWEDEN,2015.02.06,132.00,135.30,128.70,133.32,130.68,N/A,130.61
SWEDEN,2015.02.05,131.83,135.12,128.54,133.14,130.52,N/A,130.45
SWEDEN,2015.02.04,131.81,135.10,128.52,133.12,130.50,N/A,130.43
SWEDEN,2015.02.03,132.70,136.01,129.39,134.02,131.38,N/A,131.31
SWEDEN,2015.02.02,133.66,137.00,130.32,134.99,132.33,N/A,132.26
SWEDEN,2015.01.30,132.74,136.05,129.43,134.06,131.42,N/A,131.35
SWEDEN,2015.01.29,132.08,135.38,128.78,133.40,130.76,N/A,130.69
SWEDEN,2015.01.28,132.25,135.55,128.95,133.57,130.93,N/A,130.86
SWEDEN,2015.01.27,130.52,133.78,127.26,131.82,129.22,N/A,129.15
SWEDEN,2015.01.26,130.20,133.45,126.95,131.50,128.90,N/A,128.83
SWEDEN,2015.01.23,130.62,133.88,127.36,131.92,129.32,N/A,129.25
SWEDEN,2015.01.22,133.28,136.61,129.95,134.61,131.95,N/A,131.87
SWEDEN,2015.01.21,133.02,136.34,129.70,134.35,131.69,N/A,131.61
SWEDEN,2015.01.20,133.70,137.04,130.36,135.03,132.37,N/A,132.29
SWEDEN,2015.01.19,132.87,136.19,129.55,134.19,131.55,N/A,131.47
SWEDEN,2015.01.16,132.62,135.93,129.31,133.94,131.30,N/A,131.22
SWEDEN,2015.01.15,133.29,136.62,129.96,134.62,131.96,N/A,131.88
SWEDEN,2015.01.14,134.01,137.36,130.66,135.35,132.67,N/A,132.59
SWEDEN,2015.01.13,135.19,138.56,131.82,136.54,133.84,N/A,133.76
SWEDEN,2015.01.12,134.32,137.67,130.97,135.66,132.98,N/A,132.90
SWEDEN,2015.01.09,135.67,139.06,132.28,137.02,134.32,N/A,134.24
SWEDEN,2015.01.08,137.71,141.15,134.27,139.08,136.34,N/A,136.26
SWEDEN,2015.01.07,138.81,142.28,135.34,140.19,137.43,N/A,137.35
SWEDEN,2015.01.06,138.88,142.35,135.41,140.26,137.50,N/A,137.42
SWEDEN,2015.01.05,140.02,143.52,136.52,141.42,138.62,N/A,138.54
SWEDEN,2015.01.02,140.97,144.49,137.45,142.37,139.57,N/A,139.48
SWEDEN,2014.12.31,140.94,144.46,137.42,142.34,139.54,N/A,139.45
SWEDEN,2014.12.30,139.89,143.38,136.40,141.28,138.50,N/A,138.42
SWEDEN,2014.12.29,140.87,144.39,137.35,142.27,139.47,N/A,139.39
SWEDEN,2014.12.26,140.64,144.15,137.13,142.04,139.24,N/A,139.16
SWEDEN,2014.12.24,141.56,145.09,138.03,142.97,140.15,N/A,140.07
SWEDEN,2014.12.23,141.49,145.02,137.96,142.90,140.08,N/A,140.00
SWEDEN,2014.12.22,141.72,145.26,138.18,143.13,140.31,N/A,140.23
SWEDEN,2014.12.19,142.50,146.06,138.94,143.92,141.08,N/A,140.99
SWEDEN,2014.12.18,143.37,146.95,139.79,144.80,141.94,N/A,141.85
SWEDEN,2014.12.17,143.57,147.15,139.99,145.00,142.14,N/A,142.05
SWEDEN,2014.12.16,142.49,146.05,138.93,143.91,141.07,N/A,140.99
