country,date,exchange,buying_cash,selling_cash,sending_money,getting_money,buying_TC,selling_check
SINGAPORE,2009.07.07,872.86,894.68,851.04,881.58,864.14,N/A,863.20
SINGAPORE,2009.07.06,872.59,894.40,850.78,881.31,863.87,N/A,862.90
SINGAPORE,2009.07.03,874.57,896.43,852.71,883.31,865.83,N/A,864.98
SINGAPORE,2009.07.02,875.70,897.59,853.81,884.45,866.95,N/A,866.10
SINGAPORE,2009.07.01,873.05,894.87,851.23,881.78,864.32,N/A,863.48
SINGAPORE,2009.06.30,878.82,900.79,856.85,887.60,870.04,N/A,869.18
SINGAPORE,2009.06.29,882.94,905.01,860.87,891.76,874.12,N/A,873.27
SINGAPORE,2009.06.26,881.59,903.62,859.56,890.40,872.78,N/A,871.87
SINGAPORE,2009.06.25,885.46,907.59,863.33,894.31,876.61,N/A,875.69
SINGAPORE,2009.06.24,883.08,905.15,861.01,891.91,874.25,N/A,873.34
SINGAPORE,2009.06.23,881.30,859.27,903.33,890.11,872.49,N/A,871.63
SINGAPORE,2009.06.22,876.36,854.46,898.26,885.12,867.60,N/A,866.69
SINGAPORE,2009.06.19,870.01,848.26,891.76,878.71,861.31,N/A,860.46
SINGAPORE,2009.06.18,869.89,848.15,891.63,878.58,861.20,N/A,860.36
SINGAPORE,2009.06.17,865.68,844.04,887.32,874.33,857.03,N/A,856.19
SINGAPORE,2009.06.16,861.86,840.32,883.40,870.47,853.25,N/A,852.42
SINGAPORE,2009.06.15,868.97,847.25,890.69,877.65,860.29,N/A,859.45
SINGAPORE,2009.06.12,864.41,842.80,886.02,873.05,855.77,N/A,854.94
SINGAPORE,2009.06.11,863.28,841.70,884.86,871.91,854.65,N/A,853.82
SINGAPORE,2009.06.10,861.82,883.36,840.28,870.43,853.21,N/A,852.38
SINGAPORE,2009.06.09,864.48,886.09,842.87,873.12,855.84,N/A,855.01
SINGAPORE,2009.06.08,860.96,839.44,882.48,869.56,852.36,N/A,851.52
SINGAPORE,2009.06.05,861.89,840.35,883.43,870.50,853.28,N/A,852.45
SINGAPORE,2009.06.04,864.28,885.88,842.68,872.92,855.64,864.00,854.80
SINGAPORE,2009.06.03,859.32,880.80,837.84,867.91,850.73,859.00,849.90
SINGAPORE,2009.06.02,860.61,882.12,839.10,869.21,852.01,860.00,851.18
SINGAPORE,2009.06.01,858.33,879.78,836.88,866.91,849.75,858.00,848.92
SINGAPORE,2009.05.29,865.63,887.27,843.99,874.28,856.98,865.00,856.15
SINGAPORE,2009.05.28,865.34,843.71,886.97,873.99,856.69,N/A,855.86
SINGAPORE,2009.05.27,876.77,898.68,854.86,885.53,868.01,876.00,867.17
SINGAPORE,2009.05.26,872.89,894.71,851.07,881.61,864.17,872.00,863.22
SINGAPORE,2009.05.25,865.09,886.71,843.47,873.74,856.44,865.00,855.50
SINGAPORE,2009.05.22,861.44,882.97,839.91,870.05,852.83,861.00,852.00
SINGAPORE,2009.05.21,855.49,876.87,834.11,864.04,846.94,855.00,846.01
SINGAPORE,2009.05.20,851.46,872.74,830.18,859.97,842.95,851.00,842.03
SINGAPORE,2009.05.19,850.51,871.77,829.25,859.01,842.01,850.00,841.11
SINGAPORE,2009.05.18,855.20,876.58,833.82,863.75,846.65,855.00,845.72
SINGAPORE,2009.05.15,861.53,883.06,840.00,870.14,852.92,861.00,851.99
SINGAPORE,2009.05.14,864.69,886.30,843.08,873.33,856.05,864.00,855.11
SINGAPORE,2009.05.13,851.72,873.01,830.43,860.23,843.21,851.00,842.29
SINGAPORE,2009.05.12,849.11,870.33,827.89,857.60,840.62,849.00,839.68
SINGAPORE,2009.05.11,854.87,876.24,833.50,863.41,846.33,854.00,845.38
SINGAPORE,2009.05.08,849.64,870.88,828.40,858.13,841.15,849.00,840.33
SINGAPORE,2009.05.07,857.96,879.40,836.52,866.53,849.39,857.00,848.56
SINGAPORE,2009.05.06,861.85,883.39,840.31,870.46,853.24,861.00,852.41
SINGAPORE,2009.05.04,863.11,884.68,841.54,871.74,854.48,863.00,853.65
SINGAPORE,2009.04.30,875.35,897.23,853.47,884.10,866.60,875.00,865.76
SINGAPORE,2009.04.29,893.75,916.09,871.41,902.68,884.82,893.00,883.96
SINGAPORE,2009.04.28,904.29,926.89,881.69,913.33,895.25,904.00,894.38
SINGAPORE,2009.04.27,901.24,923.77,878.71,910.25,892.23,901.00,891.36
SINGAPORE,2009.04.24,899.64,922.13,877.15,908.63,890.65,899.00,889.78
SINGAPORE,2009.04.23,895.13,917.50,872.76,904.08,886.18,895.00,885.32
SINGAPORE,2009.04.22,898.18,920.63,875.73,907.16,889.20,898.00,888.33
SINGAPORE,2009.04.21,895.19,917.56,872.82,904.14,886.24,895.00,885.38
SINGAPORE,2009.04.20,886.90,909.07,864.73,895.76,878.04,886.00,877.19
SINGAPORE,2009.04.17,886.23,908.38,864.08,895.09,877.37,886.00,876.52
SINGAPORE,2009.04.16,889.75,911.99,867.51,898.64,880.86,889.00,880.00
SINGAPORE,2009.04.15,886.23,908.38,864.08,895.09,877.37,886.00,876.52
SINGAPORE,2009.04.14,881.16,903.18,859.14,889.97,872.35,881.00,871.50
SINGAPORE,2009.04.13,875.17,897.04,853.30,883.92,866.42,875.00,865.58
SINGAPORE,2009.04.10,879.08,901.05,857.11,887.87,870.29,879.00,869.39
SINGAPORE,2009.04.09,874.70,896.56,852.84,883.44,865.96,874.00,865.07
SINGAPORE,2009.04.08,890.35,912.60,868.10,899.25,881.45,890.00,880.54
SINGAPORE,2009.04.07,876.41,898.32,854.50,885.17,867.65,876.00,866.76
SINGAPORE,2009.04.06,875.37,897.25,853.49,884.12,866.62,875.00,865.73
SINGAPORE,2009.04.03,891.39,913.67,869.11,900.30,882.48,891.00,881.56
SINGAPORE,2009.04.02,883.19,905.26,861.12,892.02,874.36,883.00,873.45
SINGAPORE,2009.04.01,907.06,929.73,884.39,916.13,897.99,907.00,897.05
SINGAPORE,2009.03.31,900.00,922.50,877.50,909.00,891.00,900.00,890.07
SINGAPORE,2009.03.30,917.10,940.02,894.18,926.27,907.93,917.00,906.98
SINGAPORE,2009.03.27,894.74,917.10,872.38,903.68,885.80,894.00,884.90
SINGAPORE,2009.03.26,887.86,910.05,865.67,896.73,878.99,887.00,878.10
SINGAPORE,2009.03.25,902.60,925.16,880.04,911.62,893.58,902.00,892.67
SINGAPORE,2009.03.24,914.63,937.49,891.77,923.77,905.49,914.00,904.57
SINGAPORE,2009.03.23,922.54,945.60,899.48,931.76,913.32,922.00,912.39
SINGAPORE,2009.03.20,932.01,955.31,908.71,941.33,922.69,932.00,921.77
SINGAPORE,2009.03.19,920.36,943.36,897.36,929.56,911.16,920.00,910.25
SINGAPORE,2009.03.18,929.81,953.05,906.57,939.10,920.52,929.00,919.60
SINGAPORE,2009.03.17,918.55,941.51,895.59,927.73,909.37,918.00,908.46
SINGAPORE,2009.03.16,933.39,956.72,910.06,942.72,924.06,933.00,923.14
SINGAPORE,2009.03.13,963.35,987.43,939.27,972.98,953.72,963.00,952.75
SINGAPORE,2009.03.12,976.21,1000.61,951.81,985.97,966.45,976.00,965.47
SINGAPORE,2009.03.11,961.35,985.38,937.32,970.96,951.74,961.00,950.77
SINGAPORE,2009.03.10,985.12,1009.74,960.50,994.97,975.27,985.00,974.28
SINGAPORE,2009.03.09,1001.03,1026.05,976.01,1011.04,991.02,1001.00,990.01
SINGAPORE,2009.03.06,1001.68,1026.72,976.64,1011.69,991.67,1001.00,990.66
SINGAPORE,2009.03.05,1007.54,1032.72,982.36,1017.61,997.47,1007.00,996.46
SINGAPORE,2009.03.04,999.81,1024.80,974.82,1009.80,989.82,999.00,988.82
SINGAPORE,2009.03.03,1002.52,1027.58,977.46,1012.54,992.50,1002.00,991.49
SINGAPORE,2009.03.02,1013.71,1039.05,988.37,1023.84,1003.58,1013.00,1002.56
SINGAPORE,2009.02.27,992.10,1016.90,967.30,1002.02,982.18,992.00,981.18
SINGAPORE,2009.02.26,987.94,1012.63,963.25,997.81,978.07,987.00,977.08
SINGAPORE,2009.02.25,993.05,1017.87,968.23,1002.98,983.12,993.00,982.12
SINGAPORE,2009.02.24,992.14,1016.94,967.34,1002.06,982.22,992.00,981.22
SINGAPORE,2009.02.23,977.26,1001.69,952.83,987.03,967.49,977.00,966.51
SINGAPORE,2009.02.20,980.35,1004.85,955.85,990.15,970.55,980.00,969.57
SINGAPORE,2009.02.19,972.72,997.03,948.41,982.44,963.00,972.00,962.02
SINGAPORE,2009.02.18,957.71,981.65,933.77,967.28,948.14,957.00,947.18
SINGAPORE,2009.02.17,955.94,979.83,932.05,965.49,946.39,955.00,945.43
SINGAPORE,2009.02.16,942.89,966.46,919.32,952.31,933.47,942.00,932.52
SINGAPORE,2009.02.13,932.09,955.39,908.79,941.41,922.77,932.00,921.85
SINGAPORE,2009.02.12,929.05,952.27,905.83,938.34,919.76,929.00,918.84
SINGAPORE,2009.02.11,925.37,948.50,902.24,934.62,916.12,925.00,915.20
SINGAPORE,2009.02.10,924.42,947.53,901.31,933.66,915.18,924.00,914.27
SINGAPORE,2009.02.09,922.55,945.61,899.49,931.77,913.33,922.00,912.42
SINGAPORE,2009.02.06,915.56,938.44,892.68,924.71,906.41,915.00,905.50
SINGAPORE,2009.02.05,917.23,940.16,894.30,926.40,908.06,917.00,907.15
SINGAPORE,2009.02.04,917.47,940.40,894.54,926.64,908.30,917.00,907.39
SINGAPORE,2009.02.03,919.49,942.47,896.51,928.68,910.30,919.00,909.39
SINGAPORE,2009.02.02,918.15,941.10,895.20,927.33,908.97,918.00,908.06
SINGAPORE,2009.01.30,915.70,938.59,892.81,924.85,906.55,915.00,905.58
SINGAPORE,2009.01.29,913.32,936.15,890.49,922.45,904.19,913.00,903.22
SINGAPORE,2009.01.28,919.53,942.51,896.55,928.72,910.34,919.00,909.36
SINGAPORE,2009.01.23,923.66,946.75,900.57,932.89,914.43,923.00,913.48
SINGAPORE,2009.01.22,921.58,944.61,898.55,930.79,912.37,921.00,911.42
SINGAPORE,2009.01.21,913.92,936.76,891.08,923.05,904.79,913.00,903.85
SINGAPORE,2009.01.20,913.04,935.86,890.22,922.17,903.91,913.00,902.97
SINGAPORE,2009.01.19,918.23,941.18,895.28,927.41,909.05,918.00,908.10
SINGAPORE,2009.01.16,913.86,936.70,891.02,922.99,904.73,913.00,903.69
SINGAPORE,2009.01.15,923.67,946.76,900.58,932.90,914.44,923.00,913.39
SINGAPORE,2009.01.14,905.29,927.92,882.66,914.34,896.24,905.00,895.21
SINGAPORE,2009.01.13,908.30,931.00,885.60,917.38,899.22,908.00,898.19
SINGAPORE,2009.01.12,909.98,932.72,887.24,919.07,900.89,909.00,899.86
SINGAPORE,2009.01.09,903.25,925.83,880.67,912.28,894.22,903.00,893.27
SINGAPORE,2009.01.08,899.03,921.50,876.56,908.02,890.04,899.00,889.09
SINGAPORE,2009.01.07,880.17,902.17,858.17,888.97,871.37,880.00,870.44
SINGAPORE,2009.01.06,884.86,906.98,862.74,893.70,876.02,884.00,875.09
SINGAPORE,2009.01.05,898.43,920.89,875.97,907.41,889.45,898.00,888.51
SINGAPORE,2009.01.02,914.66,937.52,891.80,923.80,905.52,914.00,904.56
SINGAPORE,2008.12.31,912.57,935.38,889.76,921.69,903.45,912.00,902.49
SINGAPORE,2008.12.30,919.18,942.15,896.21,928.37,909.99,919.00,909.02
SINGAPORE,2008.12.29,892.36,914.66,870.06,901.28,883.44,892.00,882.50
SINGAPORE,2008.12.26,902.35,924.90,879.80,911.37,893.33,902.00,892.27
SINGAPORE,2008.12.24,908.40,931.11,885.69,917.48,899.32,908.00,898.26
SINGAPORE,2008.12.23,936.38,959.78,912.98,945.74,927.02,936.00,925.92
SINGAPORE,2008.12.22,908.78,931.49,886.07,917.86,899.70,908.00,898.64
SINGAPORE,2008.12.19,893.35,915.68,871.02,902.28,884.42,893.00,883.53
SINGAPORE,2008.12.18,898.16,920.61,875.71,907.14,889.18,898.00,888.29
SINGAPORE,2008.12.17,900.49,923.00,877.98,909.49,891.49,900.00,890.60
SINGAPORE,2008.12.16,924.14,947.24,901.04,933.38,914.90,924.00,913.98
SINGAPORE,2008.12.15,926.98,950.15,903.81,936.24,917.72,926.00,916.80
SINGAPORE,2008.12.12,921.63,944.67,898.59,930.84,912.42,921.00,911.49
SINGAPORE,2008.12.11,911.74,934.53,888.95,920.85,902.63,911.00,901.71
SINGAPORE,2008.12.10,928.95,952.17,905.73,938.23,919.67,928.00,918.73
SINGAPORE,2008.12.09,960.72,984.73,936.71,970.32,951.12,960.00,950.15
SINGAPORE,2008.12.08,958.86,982.83,934.89,968.44,949.28,958.00,948.31
SINGAPORE,2008.12.05,971.68,995.97,947.39,981.39,961.97,971.00,961.01
SINGAPORE,2008.12.04,966.62,990.78,942.46,976.28,956.96,966.00,956.00
SINGAPORE,2008.12.03,962.04,986.09,937.99,971.66,952.42,962.00,951.46
SINGAPORE,2008.12.02,957.23,981.16,933.30,966.80,947.66,957.00,946.71
SINGAPORE,2008.12.01,951.44,975.22,927.66,960.95,941.93,951.00,940.99
SINGAPORE,2008.11.28,970.16,994.41,945.91,979.86,960.46,970.00,959.31
SINGAPORE,2008.11.27,977.51,1001.94,953.08,987.28,967.74,977.00,966.58
SINGAPORE,2008.11.26,976.93,1001.35,952.51,986.69,967.17,976.00,966.01
SINGAPORE,2008.11.25,991.94,1016.73,967.15,1001.85,982.03,991.00,980.85
SINGAPORE,2008.11.24,990.52,1015.28,965.76,1000.42,980.62,990.00,979.44
SINGAPORE,2008.11.21,982.38,1006.93,957.83,992.20,972.56,982.00,971.54
SINGAPORE,2008.11.20,981.03,1005.55,956.51,990.84,971.22,981.00,970.20
SINGAPORE,2008.11.19,946.66,970.32,923.00,956.12,937.20,946.00,936.22
SINGAPORE,2008.11.18,941.99,965.53,918.45,951.40,932.58,941.00,931.60
SINGAPORE,2008.11.17,921.86,944.90,898.82,931.07,912.65,921.00,911.69
SINGAPORE,2008.11.14,923.05,946.12,899.98,932.28,913.82,923.00,912.81
SINGAPORE,2008.11.13,917.49,940.42,894.56,926.66,908.32,917.00,907.32
SINGAPORE,2008.11.12,901.70,924.24,879.16,910.71,892.69,901.00,891.71
SINGAPORE,2008.11.11,896.74,919.15,874.33,905.70,887.78,896.00,886.80
SINGAPORE,2008.11.10,894.27,916.62,871.92,903.21,885.33,894.00,884.35
SINGAPORE,2008.11.07,886.14,908.29,863.99,895.00,877.28,886.00,876.29
SINGAPORE,2008.11.06,896.02,918.42,873.62,904.98,887.06,896.00,886.06
SINGAPORE,2008.11.05,856.39,877.79,834.99,864.95,847.83,856.00,846.88
SINGAPORE,2008.11.04,864.57,886.18,842.96,873.21,855.93,864.00,854.97
SINGAPORE,2008.11.03,859.77,881.26,838.28,868.36,851.18,859.00,850.22
SINGAPORE,2008.10.31,875.25,897.13,853.37,884.00,866.50,875.00,865.59
SINGAPORE,2008.10.30,865.62,887.26,843.98,874.27,856.97,865.00,856.07
SINGAPORE,2008.10.29,946.35,970.00,922.70,955.81,936.89,946.00,935.91
SINGAPORE,2008.10.28,973.12,997.44,948.80,982.85,963.39,973.00,962.38
SINGAPORE,2008.10.27,962.61,986.67,938.55,972.23,952.99,962.00,951.99
SINGAPORE,2008.10.24,955.86,979.75,931.97,965.41,946.31,955.00,945.26
SINGAPORE,2008.10.23,938.57,962.03,915.11,947.95,929.19,938.00,928.16
SINGAPORE,2008.10.22,909.88,932.62,887.14,918.97,900.79,909.00,899.79
SINGAPORE,2008.10.21,896.82,919.24,874.40,905.78,887.86,896.00,886.87
SINGAPORE,2008.10.20,890.92,913.19,868.65,899.82,882.02,890.00,881.04
SINGAPORE,2008.10.17,884.54,906.65,862.43,893.38,875.70,884.00,874.69
SINGAPORE,2008.10.16,909.09,931.81,886.37,918.18,900.00,909.00,898.96
SINGAPORE,2008.10.15,846.15,867.30,825.00,854.61,837.69,846.00,836.72
SINGAPORE,2008.10.14,824.78,845.39,804.17,833.02,816.54,824.00,815.60
SINGAPORE,2008.10.13,842.25,863.30,821.20,850.67,833.83,842.00,832.87
SINGAPORE,2008.10.10,869.21,890.94,847.48,877.90,860.52,869.00,859.36
SINGAPORE,2008.10.09,936.24,959.64,912.84,945.60,926.88,936.00,925.63
SINGAPORE,2008.10.08,948.72,972.43,925.01,958.20,939.24,948.00,937.98
SINGAPORE,2008.10.07,894.34,916.69,871.99,903.28,885.40,894.00,884.21
SINGAPORE,2008.10.06,870.64,892.40,848.88,879.34,861.94,870.00,860.78
SINGAPORE,2008.10.02,849.65,870.89,828.41,858.14,841.16,849.00,840.13
SINGAPORE,2008.10.01,827.70,848.39,807.01,835.97,819.43,827.00,818.43
SINGAPORE,2008.09.30,845.83,866.97,824.69,854.28,837.38,845.00,836.67
SINGAPORE,2008.09.29,826.48,847.14,805.82,834.74,818.22,826.00,817.53
SINGAPORE,2008.09.26,817.44,837.87,797.01,825.61,809.27,817.00,808.61
SINGAPORE,2008.09.25,813.27,833.60,792.94,821.40,805.14,813.00,804.48
SINGAPORE,2008.09.24,814.17,834.52,793.82,822.31,806.03,814.00,805.37
SINGAPORE,2008.09.23,808.69,828.90,788.48,816.77,800.61,808.00,799.96
SINGAPORE,2008.09.22,802.46,822.52,782.40,810.48,794.44,802.00,793.79
SINGAPORE,2008.09.19,791.58,811.36,771.80,799.49,783.67,791.00,783.07
SINGAPORE,2008.09.18,797.63,817.57,777.69,805.60,789.66,797.00,789.05
SINGAPORE,2008.09.17,781.18,800.70,761.66,788.99,773.37,781.00,772.78
SINGAPORE,2008.09.16,810.64,830.90,790.38,818.74,802.54,810.00,801.92
SINGAPORE,2008.09.12,773.59,792.92,754.26,781.32,765.86,773.00,765.25
SINGAPORE,2008.09.11,768.99,788.21,749.77,776.67,761.31,768.00,760.71
SINGAPORE,2008.09.10,762.65,781.71,743.59,770.27,755.03,762.00,754.43
SINGAPORE,2008.09.09,768.53,787.74,749.32,776.21,760.85,768.00,760.25
SINGAPORE,2008.09.08,763.61,782.70,744.52,771.24,755.98,763.00,755.38
SINGAPORE,2008.09.05,781.65,801.19,762.11,789.46,773.84,781.00,773.27
SINGAPORE,2008.09.04,788.79,808.50,769.08,796.67,780.91,788.00,780.33
SINGAPORE,2008.09.03,797.85,817.79,777.91,805.82,789.88,797.00,789.30
SINGAPORE,2008.09.02,792.73,812.54,772.92,800.65,784.81,792.00,784.23
SINGAPORE,2008.09.01,783.98,803.57,764.39,791.81,776.15,783.00,775.58
SINGAPORE,2008.08.29,769.07,788.29,749.85,776.76,761.38,769.00,760.82
SINGAPORE,2008.08.28,765.88,785.02,746.74,773.53,758.23,765.00,757.68
SINGAPORE,2008.08.27,764.96,784.08,745.84,772.60,757.32,764.00,756.77
SINGAPORE,2008.08.26,765.03,784.15,745.91,772.68,757.38,765.00,756.83
SINGAPORE,2008.08.25,760.86,779.88,741.84,768.46,753.26,760.00,752.71
SINGAPORE,2008.08.22,755.86,774.75,736.97,763.41,748.31,755.00,747.72
SINGAPORE,2008.08.21,746.72,765.38,728.06,754.18,739.26,746.00,738.68
SINGAPORE,2008.08.20,744.45,763.06,725.84,751.89,737.01,744.00,736.43
SINGAPORE,2008.08.19,740.53,759.04,722.02,747.93,733.13,740.00,732.55
SINGAPORE,2008.08.18,741.43,759.96,722.90,748.84,734.02,741.00,733.44
SINGAPORE,2008.08.14,739.02,757.49,720.55,746.41,731.63,739.00,731.05
SINGAPORE,2008.08.13,740.84,759.36,722.32,748.24,733.44,740.00,732.86
SINGAPORE,2008.08.12,733.31,751.64,714.98,740.64,725.98,733.00,725.41
SINGAPORE,2008.08.11,735.49,753.87,717.11,742.84,728.14,735.00,727.57
SINGAPORE,2008.08.08,734.48,752.84,716.12,741.82,727.14,734.00,726.66
SINGAPORE,2008.08.07,735.53,753.91,717.15,742.88,728.18,735.00,727.70
SINGAPORE,2008.08.06,737.76,756.20,719.32,745.13,730.39,737.00,729.91
SINGAPORE,2008.08.05,740.29,758.79,721.79,747.69,732.89,740.00,732.41
SINGAPORE,2008.08.04,741.28,759.81,722.75,748.69,733.87,741.00,733.39
SINGAPORE,2008.08.01,741.34,759.87,722.81,748.75,733.93,741.00,733.43
SINGAPORE,2008.07.31,740.92,759.44,722.40,748.32,733.52,740.00,733.02
SINGAPORE,2008.07.30,740.32,758.82,721.82,747.72,732.92,740.00,732.42
SINGAPORE,2008.07.29,740.40,758.91,721.89,747.80,733.00,740.00,732.50
SINGAPORE,2008.07.28,737.81,756.25,719.37,745.18,730.44,737.00,729.95
SINGAPORE,2008.07.25,743.47,762.05,724.89,750.90,736.04,743.00,735.57
SINGAPORE,2008.07.24,739.97,758.46,721.48,747.36,732.58,739.00,732.11
SINGAPORE,2008.07.23,745.44,764.07,726.81,752.89,737.99,745.00,737.51
SINGAPORE,2008.07.22,752.66,771.47,733.85,760.18,745.14,752.00,744.66
SINGAPORE,2008.07.21,754.91,773.78,736.04,762.45,747.37,754.00,746.89
SINGAPORE,2008.07.18,750.13,768.88,731.38,757.63,742.63,750.00,742.14
SINGAPORE,2008.07.17,750.22,768.97,731.47,757.72,742.72,750.00,742.23
SINGAPORE,2008.07.16,749.02,767.74,730.30,756.51,741.53,749.00,741.04
SINGAPORE,2008.07.15,749.91,768.65,731.17,757.40,742.42,749.00,741.93
SINGAPORE,2008.07.14,740.86,759.38,722.34,748.26,733.46,740.00,732.98
SINGAPORE,2008.07.11,737.50,755.93,719.07,744.87,730.13,737.00,729.65
SINGAPORE,2008.07.10,738.14,756.59,719.69,745.52,730.76,738.00,730.28
SINGAPORE,2008.07.09,738.44,756.90,719.98,745.82,731.06,738.00,730.58
SINGAPORE,2008.07.08,757.72,776.66,738.78,765.29,750.15,757.00,749.65
SINGAPORE,2008.07.07,764.59,783.70,745.48,772.23,756.95,764.00,756.45
SINGAPORE,2008.07.04,772.35,791.65,753.05,780.07,764.63,772.00,764.11
SINGAPORE,2008.07.03,769.51,788.74,750.28,777.20,761.82,769.00,761.30
SINGAPORE,2008.07.02,765.05,784.17,745.93,772.70,757.40,765.00,756.88
SINGAPORE,2008.07.01,768.72,787.93,749.51,776.40,761.04,768.00,760.52
SINGAPORE,2008.06.30,768.83,788.05,749.61,776.51,761.15,768.00,760.63
SINGAPORE,2008.06.27,764.30,783.40,745.20,771.94,756.66,764.00,756.15
SINGAPORE,2008.06.26,759.88,778.87,740.89,767.47,752.29,759.00,751.78
SINGAPORE,2008.06.25,759.78,778.77,740.79,767.37,752.19,759.00,751.68
SINGAPORE,2008.06.24,756.32,775.22,737.42,763.88,748.76,756.00,748.25
SINGAPORE,2008.06.23,761.69,780.73,742.65,769.30,754.08,761.00,753.57
SINGAPORE,2008.06.20,752.19,770.99,733.39,759.71,744.67,752.00,744.12
SINGAPORE,2008.06.19,751.46,770.24,732.68,758.97,743.95,751.00,743.40
SINGAPORE,2008.06.18,753.59,772.42,734.76,761.12,746.06,753.00,745.51
SINGAPORE,2008.06.17,749.82,768.56,731.08,757.31,742.33,749.00,741.78
SINGAPORE,2008.06.16,755.70,774.59,736.81,763.25,748.15,755.00,747.59
SINGAPORE,2008.06.13,757.17,776.09,738.25,764.74,749.60,757.00,749.07
SINGAPORE,2008.06.12,750.54,769.30,731.78,758.04,743.04,750.00,742.52
SINGAPORE,2008.06.11,751.55,770.33,732.77,759.06,744.04,751.00,743.52
SINGAPORE,2008.06.10,750.22,768.97,731.47,757.72,742.72,750.00,742.20
SINGAPORE,2008.06.09,758.12,777.07,739.17,765.70,750.54,758.00,750.01
SINGAPORE,2008.06.05,748.45,767.16,729.74,755.93,740.97,748.00,740.41
SINGAPORE,2008.06.04,745.55,764.18,726.92,753.00,738.10,745.00,737.55
SINGAPORE,2008.06.03,746.07,764.72,727.42,753.53,738.61,746.00,738.06
SINGAPORE,2008.06.02,751.06,769.83,732.29,758.57,743.55,751.00,742.99
SINGAPORE,2008.05.30,753.49,772.32,734.66,761.02,745.96,753.00,745.40
SINGAPORE,2008.05.29,754.80,773.67,735.93,762.34,747.26,754.00,746.70
SINGAPORE,2008.05.28,761.66,780.70,742.62,769.27,754.05,761.00,753.48
SINGAPORE,2008.05.27,764.97,784.09,745.85,772.61,757.33,764.00,756.76
SINGAPORE,2008.05.26,771.24,790.52,751.96,778.95,763.53,771.00,762.96
SINGAPORE,2008.05.23,770.29,789.54,751.04,777.99,762.59,770.00,762.05
SINGAPORE,2008.05.22,769.23,788.46,750.00,776.92,761.54,769.00,761.00
SINGAPORE,2008.05.21,765.59,784.72,746.46,773.24,757.94,765.00,757.40
SINGAPORE,2008.05.20,763.33,782.41,744.25,770.96,755.70,763.00,755.16
SINGAPORE,2008.05.19,762.85,781.92,743.78,770.47,755.23,762.00,754.61
SINGAPORE,2008.05.16,758.47,777.43,739.51,766.05,750.89,758.00,750.27
SINGAPORE,2008.05.15,757.59,776.52,738.66,765.16,750.02,757.00,749.40
SINGAPORE,2008.05.14,760.41,779.42,741.40,768.01,752.81,760.00,752.19
SINGAPORE,2008.05.13,763.44,782.52,744.36,771.07,755.81,763.00,755.19
SINGAPORE,2008.05.09,763.39,782.47,744.31,771.02,755.76,763.00,755.20
SINGAPORE,2008.05.08,761.26,780.29,742.23,768.87,753.65,761.00,753.09
SINGAPORE,2008.05.07,754.76,773.62,735.90,762.30,747.22,754.00,746.67
SINGAPORE,2008.05.06,748.38,767.08,729.68,755.86,740.90,748.00,740.35
SINGAPORE,2008.05.02,742.17,760.72,723.62,749.59,734.75,742.00,734.13
SINGAPORE,2008.04.30,737.87,756.31,719.43,745.24,730.50,737.00,729.89
SINGAPORE,2008.04.29,735.76,754.15,717.37,743.11,728.41,735.00,727.80
SINGAPORE,2008.04.28,732.52,750.83,714.21,739.84,725.20,732.00,724.59
SINGAPORE,2008.04.25,731.28,749.56,713.00,738.59,723.97,731.00,723.45
SINGAPORE,2008.04.24,736.24,754.64,717.84,743.60,728.88,736.00,728.36
SINGAPORE,2008.04.23,736.00,754.40,717.60,743.36,728.64,736.00,728.12
SINGAPORE,2008.04.22,738.81,757.28,720.34,746.19,731.43,738.00,730.91
SINGAPORE,2008.04.21,732.82,751.14,714.50,740.14,725.50,732.00,724.98
SINGAPORE,2008.04.18,739.40,757.88,720.92,746.79,732.01,739.00,731.50
SINGAPORE,2008.04.17,736.17,754.57,717.77,743.53,728.81,736.00,728.30
SINGAPORE,2008.04.16,729.72,747.96,711.48,737.01,722.43,729.00,721.93
SINGAPORE,2008.04.15,727.80,745.99,709.61,735.07,720.53,727.00,720.03
SINGAPORE,2008.04.14,720.90,738.92,702.88,728.10,713.70,720.00,713.20
SINGAPORE,2008.04.11,718.75,736.71,700.79,725.93,711.57,718.00,711.04
SINGAPORE,2008.04.10,718.92,736.89,700.95,726.10,711.74,718.00,711.21
SINGAPORE,2008.04.08,707.06,724.73,689.39,714.13,699.99,707.00,699.47
SINGAPORE,2008.04.07,705.17,722.79,687.55,712.22,698.12,705.00,697.60
SINGAPORE,2008.04.04,703.61,721.20,686.02,710.64,696.58,703.00,696.01
SINGAPORE,2008.04.03,705.47,723.10,687.84,712.52,698.42,705.00,697.85
SINGAPORE,2008.04.02,705.79,723.43,688.15,712.84,698.74,705.00,698.17
SINGAPORE,2008.04.01,712.64,730.45,694.83,719.76,705.52,712.00,704.95
SINGAPORE,2008.03.31,717.42,735.35,699.49,724.59,710.25,717.00,709.67
SINGAPORE,2008.03.28,718.94,736.91,700.97,726.12,711.76,718.00,711.20
SINGAPORE,2008.03.27,716.32,734.22,698.42,723.48,709.16,716.00,708.60
SINGAPORE,2008.03.26,715.07,732.94,697.20,722.22,707.92,715.00,707.36
SINGAPORE,2008.03.25,704.80,722.42,687.18,711.84,697.76,704.00,697.21
SINGAPORE,2008.03.24,717.15,735.07,699.23,724.32,709.98,717.00,709.42
